gender,partner,dependents,phoneservice,multiplelines,internetservice,onlinesecurity,onlinebackup,deviceprotection,techsupport,streamingtv,streamingmovies,contract,paperlessbilling,paymentmethod,seniorcitizen,tenure,monthlycharges,totalcharges,totchg_per_tenure,monthly_div_tot,customerid
0,0,0,1,2,0,2,0,2,2,2,2,2,0,1,-0.4270691509597626,1.1659731949858991,0.7301304912986124,1.284239493754742,0.6743996641441423,-0.49669245632322434,3166-PNEOF
1,0,0,1,0,1,0,0,0,0,0,2,0,1,1,-0.4270691509597626,-0.34454173975659086,0.5093406989036893,-0.12280760787500537,0.6256519620023457,-0.4135486652203978,7567-ECMCM
0,0,0,1,2,2,1,1,1,1,1,1,1,0,0,-0.4270691509597626,0.635251731427727,-1.3406101373749824,-0.47610971931815504,-1.3127295929899736,-0.4834799220608819,2324-AALNO
0,1,0,1,0,1,0,2,0,0,0,2,0,0,0,-0.4270691509597626,-0.01794391602848494,0.6531885939488666,0.1364785976185902,0.5403903298368447,-0.43993819017401825,1550-LOAHA
0,1,0,1,2,1,2,0,0,0,0,0,0,0,2,2.341541171383314,0.5944270034617136,0.526067198327547,0.6860793604043142,0.5600135387334674,-0.48129152682805043,0643-OKLRP
0,1,0,1,2,0,2,0,0,2,0,2,1,1,2,-0.4270691509597626,1.0434990110878593,0.1263038620973462,0.7509729418801026,0.13059019983102038,-0.4948464535077959,1474-JUWSM
1,1,0,1,0,0,2,0,0,2,2,2,1,0,0,-0.4270691509597626,-0.34454173975659086,0.3270218551836397,-0.25051143863439485,0.22648273629638124,-0.400898065808386,0496-AHOOK
0,1,1,1,2,1,0,2,2,0,2,2,1,1,2,-0.4270691509597626,1.0843237390538725,1.3891545685986093,1.7633615717409414,1.3792309699421066,-0.49575058418961926,9912-OMZDS
1,1,0,1,0,1,0,0,0,0,0,2,1,1,2,-0.4270691509597626,0.9618495551558328,0.544466347693791,1.0103921260242634,0.5594437475933383,-0.4929417300505562,4869-EPIUS
0,0,0,1,0,2,1,1,1,1,1,1,0,0,0,-0.4270691509597626,-1.038562115178816,-1.492821282132088,-0.9487823327519456,-1.493129658214875,-0.03567231953022518,1009-IRMNA
1,0,0,1,0,0,2,0,0,0,0,0,0,1,1,-0.4270691509597626,-1.2835104829748953,-0.4959219164701639,-0.9877007511506763,-0.490802609583445,3.027120274067248,8757-TFHHJ
0,0,0,1,0,1,0,0,0,2,2,0,0,0,2,-0.4270691509597626,-0.09959337196051142,0.6866415927965822,0.12315856945364878,0.6862270350598425,-0.43716498963640527,7927-AUXBZ
0,0,1,0,1,0,2,2,2,0,2,2,0,1,3,-0.4270691509597626,-1.1610362990768557,-0.24836972499706841,-0.9105952969313228,-0.28671504642312357,0.3595842481713221,9842-EFSYY
0,0,0,0,1,0,2,0,2,2,2,2,2,0,1,-0.4270691509597626,1.329272106849952,-0.15637397816585058,0.7283000819587462,-0.1408322459099977,-0.5017643199862533,8316-BBQAY
1,1,1,1,0,1,0,0,0,0,2,2,0,0,3,-0.4270691509597626,-1.2835104829748953,0.8204535881874445,-0.9702583848182156,0.8176854735707135,3.027120274067248,3801-HMYNL
0,1,0,0,1,0,0,0,0,2,2,2,0,1,2,-0.4270691509597626,-0.6711395634846968,-0.4909039666430064,-0.6506441981849014,-0.4629535938365171,-0.33561663238724626,6581-NQCBA
1,1,0,1,2,0,2,0,0,0,0,0,1,1,2,-0.4270691509597626,0.6760764593937402,-0.3102577728653423,0.15775518170901262,-0.35931928820745357,-0.4812478150854122,5724-BIDBU
0,1,0,1,0,1,2,2,0,2,2,2,1,0,3,-0.4270691509597626,-0.7527890194167233,1.3824639688290663,-0.4118588679867648,1.057103877604003,-0.27507388123319304,1113-IUJYX
1,0,0,0,1,0,0,2,0,2,0,0,0,1,3,-0.4270691509597626,-0.46701592365463057,-0.9575733005686389,-0.6639642263498429,-0.9114474444474883,-0.3911867989785885,2782-JEEBU
0,1,0,1,2,0,2,2,2,2,2,2,2,1,2,-0.4270691509597626,1.6150452026120448,0.9291758344425202,1.998246194855834,0.9873196938666765,-0.5077598413259983,2167-FQSTQ
0,0,0,1,0,0,2,0,2,2,0,0,1,0,1,-0.4270691509597626,0.7985506432917798,-0.22327997586128173,0.33873912512816834,-0.20134550331830478,-0.48829211970134007,4549-ZDQYY
1,0,0,1,2,0,0,2,0,0,0,0,0,0,1,2.341541171383314,-0.34454173975659086,-0.328656922231586,-0.4373907688952718,-0.35765383280335744,-0.4044719104745306,3723-BFBGR
0,0,0,1,0,1,2,0,0,0,0,0,0,0,2,-0.4270691509597626,-0.875263203314763,0.39392785287907084,-0.6380112263812131,0.3885763516953923,-0.23010635854192332,3969-GYXEL
0,0,0,0,1,0,2,2,0,0,2,0,0,1,2,-0.4270691509597626,0.635251731427727,-0.6631869107087418,-0.07690781032160443,-0.688828508868502,-0.4802689530056523,6137-MFAJN
1,0,0,1,0,1,0,2,0,0,2,2,0,0,3,-0.4270691509597626,-0.38536646772260413,1.026189531100895,-0.03774559773017072,1.0236344569918614,-0.40081448019308535,9793-WECQC
1,0,0,1,2,0,2,0,2,2,0,2,2,1,0,-0.4270691509597626,1.2476226509179256,0.24338935806435072,0.9756846982267617,0.21742405384659874,-0.49903034626808995,0674-GCDXG
1,1,1,1,0,2,1,1,1,1,1,1,2,0,1,-0.4270691509597626,-0.38536646772260413,-1.5062024816711743,-0.8206574029324329,-1.5299449882001526,-0.3919238808543402,0354-VXMJC
1,1,1,1,2,0,0,0,0,0,0,0,1,1,1,-0.4270691509597626,-0.38536646772260413,-0.5444287647993513,-0.5367479839758589,-0.6039335885424115,-0.3941876870219535,1208-DNHLN
0,0,0,1,2,0,0,0,0,2,0,0,0,1,3,-0.4270691509597626,-1.2426857550088821,-0.34371077171305786,-0.9578913703156575,-0.2006740574736602,1.107458030396011,9667-TKTVZ
1,0,0,1,0,1,0,0,0,0,0,2,0,1,2,-0.4270691509597626,-0.7936137473827365,0.5427936977514048,-0.5626566577276337,0.4333626615407804,-0.2693142326005212,5228-EXCET
0,0,0,1,0,2,1,1,1,1,1,1,0,0,3,-0.4270691509597626,-0.9569126592467895,-1.4844580324201593,-0.9272619544688203,-1.4590062018199186,-0.16671156368283577,6278-FEPBZ
1,1,0,1,2,1,0,2,2,2,2,2,2,1,0,-0.4270691509597626,1.4109215627819784,1.5614375126643443,2.3444782747106037,1.6088729710617338,-0.5038459433276465,2773-OVBPK
0,1,1,0,1,0,2,0,0,0,0,0,0,1,2,-0.4270691509597626,-0.875263203314763,-1.1716724931940186,-0.8562070288501804,-1.099475534483733,-0.25037327958419653,4801-JZAZL
0,0,0,1,2,1,2,0,2,0,0,0,0,1,1,-0.4270691509597626,-0.05876864399449818,0.6732603932574958,0.14864614414530064,0.6565178427194513,-0.4403403243182657,2455-USLMV
0,1,1,1,2,1,2,2,2,0,2,2,1,1,1,-0.4270691509597626,1.5333957466800183,1.4560605662940407,2.505537583653416,1.6205209373335323,-0.5076843359320349,1679-JRFBR
1,1,1,1,0,1,2,2,2,2,2,2,2,0,3,-0.4270691509597626,1.2067979229519123,1.4560605662940407,2.015777213622005,1.5140315418427142,-0.4997733452127444,0181-RITDD
1,0,0,1,0,2,1,1,1,1,1,1,0,0,3,-0.4270691509597626,-0.9569126592467895,-1.4978392319592455,-0.9305199314076662,-1.486162455981102,-0.15870327496708367,0310-VQXAM
1,1,1,1,0,2,1,1,1,1,1,1,0,1,3,-0.4270691509597626,-0.9977373872128027,-1.5145657313831034,-0.9421334002236885,-1.5124873962393919,-0.1021378215569212,1735-XMJVH
0,1,1,1,0,2,1,1,1,1,1,1,2,0,0,-0.4270691509597626,1.4925710187140049,-1.5028571817864027,-0.3905822838963424,-1.473584315189498,-0.506016068666491,0042-RLHYP
0,0,0,1,0,0,0,0,2,2,0,2,2,0,1,-0.4270691509597626,0.39030336363164747,0.0627431642866864,0.21484734901831284,0.04056531987072879,-0.4702955518623688,4615-PIVVU
1,0,1,0,1,0,0,0,0,0,2,2,0,1,2,-0.4270691509597626,-0.09959337196051142,-0.6732228103630564,-0.4300769431141891,-0.6971901412084379,-0.4346150802150661,4459-BBGHE
0,1,0,0,1,0,2,0,0,0,2,0,0,0,0,-0.4270691509597626,0.6760764593937402,-0.8020168559267614,-0.09189007161861029,-0.7415200964601423,-0.48620582212716584,1530-ZTDOZ
1,1,0,1,2,1,2,2,2,0,2,2,2,1,2,-0.4270691509597626,1.6150452026120448,1.506240064565614,2.4832414965753276,1.4926430865615523,-0.5066902394576445,6295-OSINB
1,0,0,1,2,1,2,2,2,0,2,0,1,0,0,-0.4270691509597626,1.4517462907479917,1.2285801741295743,2.142151257875743,1.3304349987935595,-0.5054770420656133,6500-JVEGC
1,0,0,0,1,0,0,0,0,0,0,0,0,1,2,-0.4270691509597626,-1.2426857550088821,-1.3238836379511245,-0.9847973839466709,-1.2098891355862067,1.0365426515921494,0746-JTRFU
1,0,0,1,0,1,0,0,0,2,2,2,0,1,2,-0.4270691509597626,-0.14041809992652465,0.9893912323684081,0.14607522356770786,0.843198210590544,-0.4270945110158032,0082-OQIQY
1,0,0,1,0,2,1,1,1,1,1,1,0,0,3,-0.4270691509597626,-1.2835104829748953,-1.4911486321897025,-1.0008878006650528,-1.4800661540265507,3.027120274067248,3030-ZKIWL
1,1,1,1,2,0,2,0,2,2,2,2,2,1,0,-0.4270691509597626,0.2270044517675945,0.6950048425085111,0.4516601625663998,0.7383168725260517,-0.46372984384822447,7037-MTYVW
1,0,1,1,0,0,0,0,2,0,0,0,0,0,2,-0.4270691509597626,-1.2835104829748953,-0.524356965490722,-0.9880775239939444,-0.5190672822818193,3.027120274067248,6876-ADESB
1,1,1,1,0,1,2,0,0,2,2,2,2,1,2,-0.4270691509597626,1.4517462907479917,1.1683647762036864,1.945896932750024,1.1139266279076552,-0.5030528769795177,9938-TKDGL
0,0,0,1,0,1,0,0,0,0,0,2,0,0,2,2.341541171383314,-1.1202115711108425,0.4792329999407455,-0.842044802564993,0.3697735426917674,0.19114859146748509,6689-TCZHQ
1,0,0,1,0,2,1,1,1,1,1,1,0,1,0,-0.4270691509597626,-1.2835104829748953,-1.4861306823625449,-1.0008213113397704,-1.4750782706091903,3.027120274067248,1493-AMTIE
0,1,0,1,2,1,2,2,2,2,2,2,2,0,3,-0.4270691509597626,1.4517462907479917,1.805644404252668,2.5319116826821686,1.760419889860699,-0.5033612613816901,5989-AXPUC
1,0,0,1,0,1,0,2,2,2,2,2,0,1,2,-0.4270691509597626,-1.201861027042869,1.4493699665244975,-0.868551880244311,1.384641555343989,0.6576874943313941,2081-VEYEH
0,1,0,1,2,1,2,2,2,0,2,2,0,1,2,2.341541171383314,0.7985506432917798,1.48784091519937,1.49374735772012,1.4649272941964981,-0.4873304705526279,9278-VZKCD
1,0,0,1,0,1,0,2,2,0,2,2,0,1,2,2.341541171383314,-0.6303148355186835,1.2436340236110464,-0.2329804198682239,1.2810696232070393,-0.34837932590941095,3629-ZNKXA
0,0,0,1,2,1,0,2,2,0,2,2,1,0,0,2.341541171383314,1.3700968348159652,1.4543879163516544,2.1988223261249207,1.500219379176558,-0.5030374209950387,0786-IVLAW
1,0,0,1,0,0,0,0,0,0,0,0,0,1,2,-0.4270691509597626,-0.9160879312807763,-0.6380971615729552,-0.8313178580860717,-0.8080319949275533,-0.15109980618600696,0621-TWIEM
0,0,0,0,1,0,2,2,0,2,0,2,0,0,1,-0.4270691509597626,-1.0793868431448292,-0.4574509677952908,-0.8734277640983661,-0.4420321939470339,0.03703456125778308,7351-MHQVU
1,1,1,1,0,0,0,0,2,2,2,2,1,0,2,-0.4270691509597626,0.39030336363164747,0.2852056066239952,0.3591291848814898,0.29827262976767227,-0.47167048643630105,5269-NRGDP
0,1,1,1,0,2,1,1,1,1,1,1,2,0,3,-0.4270691509597626,0.9210248271898196,-1.4593682832843726,-0.4732950045478596,-1.4150422920220551,-0.4943748060262448,5793-YOLJN
0,0,1,1,0,2,1,1,1,1,1,1,0,0,1,-0.4270691509597626,-0.875263203314763,-1.4894759822473165,-0.9116591261358439,-1.4776477863090425,-0.23113467130896181,6861-OKBCE
0,0,0,1,0,2,1,1,1,1,1,1,0,0,3,-0.4270691509597626,-0.8344384753487497,-1.4827853824777737,-0.9004224301630895,-1.4631627713343853,-0.26166843977893617,6838-HVLXG
1,1,1,1,2,0,2,0,0,0,2,2,1,0,3,-0.4270691509597626,-0.34454173975659086,0.34040305472272564,-0.20250614578037932,0.3765348957686339,-0.4093673281076053,6778-EICRF
1,1,1,1,0,2,1,1,1,1,1,1,1,0,0,2.341541171383314,1.4517462907479917,-1.509547781555946,-0.4807196458710799,-1.5631241930891615,-0.4980059805505033,8395-ETZKQ
0,0,0,1,2,1,0,0,0,0,2,2,0,1,2,-0.4270691509597626,-1.201861027042869,1.0696784296029251,-0.8803869801446084,1.0886938059139506,0.6294092024093818,9057-SIHCH
0,0,1,1,0,1,0,0,0,0,0,0,0,1,2,-0.4270691509597626,-1.038562115178816,0.2149543090437922,-0.8002673431791115,0.09848018843896689,-0.01784779151844132,1077-HUUJM
0,0,0,1,2,0,2,0,2,2,0,0,0,0,1,-0.4270691509597626,-0.05876864399449818,0.02092691572704192,-0.12577746440429352,-0.007567882804785162,-0.4393038273456679,2930-UOTMB
0,1,1,1,2,2,1,1,1,1,1,1,2,1,0,-0.4270691509597626,1.4925710187140049,-1.3054844885848809,-0.2680202942921383,-1.3403331301749961,-0.5017316431486106,5115-SQAAU
1,0,0,1,2,0,2,2,2,2,0,2,2,0,1,2.341541171383314,0.6760764593937402,0.5595201971752626,0.7902681331221015,0.6090426495343334,-0.48476541215314484,8050-DVOJX
1,0,0,1,0,2,1,1,1,1,1,1,0,0,0,-0.4270691509597626,-0.6711395634846968,-1.4844580324201593,-0.8646290100526393,-1.4662455603909483,-0.33493552460670917,4488-PSYCG
0,0,0,1,0,1,0,0,2,0,0,0,0,1,3,-0.4270691509597626,-1.201861027042869,0.33873040478033994,-0.9042344848126236,0.4923646329051091,0.568517067039008,2800-VEQXM
1,0,0,1,2,1,2,2,0,0,2,0,1,1,2,-0.4270691509597626,0.7577259153257666,1.0094630316770372,1.1345498594352494,1.0073880461564584,-0.4863279341031391,8945-MUQUF
1,0,0,0,1,0,2,0,0,2,2,0,0,1,3,-0.4270691509597626,-0.46701592365463057,-0.7050031592683863,-0.5614155236556924,-0.5451151179058116,-0.4022607263820071,8706-HRADD
0,0,0,1,0,2,1,1,1,1,1,1,1,0,3,-0.4270691509597626,-1.201861027042869,-1.4844580324201593,-0.9782149407436965,-1.357585905666928,0.46267819133277416,4393-OBCRR
1,1,0,1,0,2,1,1,1,1,1,1,2,1,0,-0.4270691509597626,1.125148467019886,-1.4760947827082305,-0.47839251948619,-1.4823938329546518,-0.4952730049383748,3154-HMWUU
0,0,0,1,0,1,0,0,2,0,0,0,0,1,2,2.341541171383314,-0.7936137473827365,0.32367655529886785,-0.5929536269480582,0.25853095303997553,-0.2733979684733299,4441-NIHPT
0,0,0,1,0,2,1,1,1,1,1,1,0,0,3,-0.4270691509597626,-1.038562115178816,-1.4811127325353877,-0.9430199245607894,-1.4313749111427962,-0.07230707207490407,6671-NGWON
1,1,1,1,0,1,2,0,2,0,2,0,0,1,3,-0.4270691509597626,-0.5894901075526703,0.7786373396278,-0.34466032323451407,0.6251901209451829,-0.3466219961833306,4660-IRIBM
0,0,0,1,0,0,2,0,2,0,0,0,0,0,1,-0.4270691509597626,-1.1202115711108425,-0.2952039233838704,-0.8766192517119294,-0.14896633271369286,0.10912069609506553,4324-AHJKS
0,1,1,1,2,0,2,2,2,2,2,2,2,1,0,-0.4270691509597626,1.6150452026120448,0.9576108834630782,1.955183275181156,0.9424518351632928,-0.5065957402056844,8197-BFWVU
1,0,0,1,2,1,0,2,0,0,2,0,0,1,2,2.341541171383314,-0.30371701179057764,0.8321621377841448,-0.0363049956823817,0.7743241403957954,-0.41050939038718026,8739-WWKDU
0,1,1,1,0,2,1,1,1,1,1,1,0,1,3,-0.4270691509597626,-1.2835104829748953,-1.5262742809798038,-1.0013532259420308,-1.5149813379480719,3.027120274067248,1423-BMPBQ
1,1,0,1,0,0,2,2,0,0,0,0,1,1,1,-0.4270691509597626,1.4925710187140049,-0.3671278709064589,0.6765713868889067,-0.31335925941223486,-0.5060180883068315,1122-YJBCS
1,0,0,1,2,1,0,0,0,0,0,0,0,0,1,-0.4270691509597626,0.10453026786955479,0.3588022040889691,0.15868603226296876,0.3576601115353217,-0.45411806876122013,1596-BBVTG
1,1,1,1,2,0,2,0,2,2,0,0,2,1,1,-0.4270691509597626,0.18617972380158126,-0.06103293144986135,0.0003084594398868278,-0.09882687039756208,-0.45779300745214085,0513-RBGPE
0,1,0,1,0,1,0,0,0,2,2,0,0,1,2,-0.4270691509597626,-0.46701592365463057,0.716749291759526,-0.20352564876804535,0.733366491991529,-0.3870159706476209,0682-USIXD
1,0,0,1,0,2,1,1,1,1,1,1,0,0,3,-0.4270691509597626,-1.2835104829748953,-1.5011845318440171,-1.001020779315618,-1.490041920861271,3.027120274067248,3930-ZGWVE
1,0,0,1,2,1,0,0,0,2,2,0,2,1,1,-0.4270691509597626,1.002674283121846,0.8639424866894747,1.3083972819407423,0.9041712883804969,-0.4945753253478386,5414-OFQCB
0,0,0,1,2,1,0,0,2,0,2,2,0,1,2,-0.4270691509597626,-0.875263203314763,1.208508374820945,-0.5089997722245997,1.2684087569212619,-0.23696672101251104,4078-SAYYN
1,0,0,1,0,1,0,0,0,0,0,0,1,1,0,-0.4270691509597626,0.2270044517675945,0.19488250973516305,0.14164260188220318,0.12629482654329355,-0.45936186879119106,9565-JSNFM
1,1,0,1,2,0,0,2,2,0,0,2,0,1,1,-0.4270691509597626,-0.9569126592467895,0.14804831134836105,-0.7199039120209119,0.26938777050682206,-0.1781582789766343,9643-YBLUR
1,1,0,1,2,2,1,1,1,1,1,1,2,0,0,-0.4270691509597626,1.5333957466800183,-1.320538338066353,-0.14946982731331598,-1.2248052821866933,-0.510117284227499,6010-DDPPW
0,0,0,1,2,1,0,0,0,0,0,2,0,0,2,2.341541171383314,-0.9977373872128027,0.6883142427389679,-0.7013755533755024,0.7451533355432671,-0.11770644695862298,1200-TUZHR
1,1,1,1,0,2,1,1,1,1,1,1,2,1,3,-0.4270691509597626,0.34947863566563425,-1.492821282132088,-0.619793151253789,-1.4332287121806075,-0.4750897240284732,9585-KKMFD
0,0,0,1,2,1,0,0,0,0,2,0,0,1,2,2.341541171383314,-1.2426857550088821,0.7000227923356681,-0.9266857136497048,0.969815917800199,1.0789924928915262,5277-ZLOOR
0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,-0.4270691509597626,-1.2835104829748953,-0.6782407601902137,-0.9901165299692766,-0.6720290404141988,3.027120274067248,6142-VSJQO
0,1,1,1,2,0,2,2,0,2,2,0,1,1,1,-0.4270691509597626,0.9210248271898196,0.34709365449226887,0.8580872449103227,0.4009100270546826,-0.4927722967139358,5906-DVAPM
1,0,0,1,0,0,0,0,2,2,2,0,0,0,0,-0.4270691509597626,-1.038562115178816,-0.010853433178287977,-0.8121024430794089,-0.028354561316763914,-0.03983751543500411,7319-VENRZ
0,0,0,1,2,1,0,2,0,0,0,2,0,0,2,2.341541171383314,-1.2426857550088821,0.8321621377841448,-0.9381883669235893,0.5383640021985423,1.429444425660049,5644-PDMZC
0,1,0,1,0,1,0,0,2,0,2,0,0,1,2,-0.4270691509597626,-1.038562115178816,0.7234398915290692,-0.7495359879885106,0.6421594809312285,-0.03008287396194019,4285-GYRQC
1,0,0,1,2,1,0,2,2,0,2,2,0,1,2,2.341541171383314,-1.201861027042869,1.3506836199237362,-0.8792566616148048,1.1169584786123248,0.7213727480233936,6496-SLWHQ
1,1,1,1,2,0,0,2,0,2,2,0,1,1,2,-0.4270691509597626,0.8802000992238064,0.20324575944709194,0.6613231682907706,0.17474114319222162,-0.48934961232038593,4906-ZHGPK
1,1,1,1,2,1,0,2,2,0,2,2,1,1,2,-0.4270691509597626,0.8393753712577932,1.3590468696356652,1.4619876233434792,1.35182818393167,-0.4889152461606095,3567-PQTSO
0,1,0,1,2,1,0,0,0,0,0,2,0,1,2,2.341541171383314,-0.05876864399449818,0.6766056931422672,0.15751138751630997,0.6779711047296025,-0.44108686271670466,5216-WASFJ
0,0,0,1,0,0,2,2,2,0,0,2,0,1,0,-0.4270691509597626,-0.14041809992652465,0.14135771157881782,-0.13632710401579462,0.11267395192383593,-0.4313404575255044,5766-XQXMQ
0,1,0,1,2,0,2,2,2,0,0,2,1,0,0,-0.4270691509597626,0.8393753712577932,0.3169859555293246,0.6896697839695729,0.25866608679487235,-0.48729254680272754,7619-PLRLP
0,1,1,1,0,1,0,0,2,0,2,2,2,1,2,2.341541171383314,-0.34454173975659086,1.0680057796605396,-0.006473451738935397,0.9892825183596186,-0.4036897052909581,7826-VVKWT
1,0,1,1,0,1,0,0,0,0,0,0,0,0,2,-0.4270691509597626,-1.201861027042869,0.16812011065699067,-0.912213203846532,0.29284929621070127,0.5774882557960463,4919-MOAVT
0,1,1,0,1,0,0,0,0,0,0,0,0,1,3,-0.4270691509597626,-1.2426857550088821,-1.3456280872021396,-0.99357397488397,-1.5390894411319795,1.83582999756595,2933-FILNV
1,0,0,1,0,1,0,0,0,0,0,2,0,1,2,2.341541171383314,-0.9160879312807763,0.4892688995950601,-0.6580245132912667,0.49197668641709213,-0.1986620254191992,8225-BTJAU
0,1,1,1,2,0,2,0,0,2,2,2,2,1,0,-0.4270691509597626,1.5333957466800183,0.5344304480394759,1.4105248855747698,0.4470144801834597,-0.5036554722061789,6248-TKCQV
0,1,1,1,0,0,2,2,2,2,0,2,2,0,3,-0.4270691509597626,-0.01794391602848494,0.30025945610546684,0.017196748061659578,0.26075711575108873,-0.4427118197402028,2498-XLDZR
0,1,0,1,2,1,2,2,2,2,2,2,0,0,2,2.341541171383314,0.635251731427727,1.7671734555777954,1.4010834013846447,1.6210810845585768,-0.47916794387382367,2302-ANTDP
1,1,0,1,2,1,0,0,2,0,2,2,0,1,2,-0.4270691509597626,-0.71196429145071,1.2202169244176453,-0.34308674253615995,1.1874538975776825,-0.31566607354369414,0680-DFNNY
1,0,0,1,0,2,1,1,1,1,1,1,2,0,3,-0.4270691509597626,-0.875263203314763,-1.479440082593002,-0.9071821782334841,-1.4471158938755044,-0.24069028501221518,6698-OXETB
0,1,1,1,0,0,2,0,2,2,0,2,2,0,0,-0.4270691509597626,0.8802000992238064,0.17815601031130526,0.7064694201576357,0.23745915875495474,-0.49181165698488255,6288-CHQJB
0,1,0,1,2,1,0,0,2,2,2,2,1,1,1,2.341541171383314,1.3700968348159652,1.3824639688290663,2.082089234037155,1.3675366420086983,-0.5021214594675256,6425-YQLLO
1,1,1,0,1,0,2,0,0,0,0,2,0,0,3,2.341541171383314,-0.42619119568861735,-0.8220886552353909,-0.6196158463863687,-0.816375363552956,-0.3934945055969111,5180-UCIIQ
0,1,0,1,0,0,2,0,0,0,2,0,1,1,0,-0.4270691509597626,0.10453026786955479,-0.08277738070087644,-0.02775003582935781,-0.04194060567262141,-0.4560225901025488,4808-YNLEU
1,1,0,0,1,0,2,0,2,0,0,0,1,0,3,-0.4270691509597626,0.14535499583556802,-0.9793177498196539,-0.4255778321034018,-0.9294130615711281,-0.4604342136628797,3739-YBWAB
1,1,0,1,2,1,0,2,0,0,2,0,0,1,0,-0.4270691509597626,1.329272106849952,0.9107766850762762,1.623578846888552,0.8924269881631569,-0.5011490977617779,9614-RMGHA
1,1,1,1,0,2,1,1,1,1,1,1,0,0,2,-0.4270691509597626,-1.2835104829748953,-1.5011845318440171,-1.001020779315618,-1.490041920861271,3.027120274067248,9103-CXVOK
1,1,1,1,2,1,2,2,2,0,2,0,0,1,2,2.341541171383314,0.5536022754957004,1.2068357248785595,1.0031669526768907,1.135970266130669,-0.4770882812571677,7641-EUYET
0,1,0,1,0,0,0,0,2,0,0,0,0,1,1,-0.4270691509597626,0.5127775475296872,-0.48086806698869183,-0.025046136601199802,-0.5051751032823568,-0.475495026423138,7605-SNLQG
1,1,1,1,2,1,0,2,0,2,2,2,0,1,0,-0.4270691509597626,1.125148467019886,1.308867371364092,1.6364777759933704,1.1618217189051372,-0.494275771035259,3413-DHLPB
0,1,0,1,0,1,0,2,2,0,0,2,2,0,1,2.341541171383314,1.5742204746460315,0.8304894878417591,1.8427276630199028,0.8671427964696087,-0.5067423076977231,6726-NNFWD
0,1,0,0,1,0,0,0,2,0,2,2,0,1,2,-0.4270691509597626,-0.9569126592467895,-0.5310475652602652,-0.8137646762114732,-0.5129709803272681,-0.16147583480643007,7240-ETPTR
0,1,1,1,0,0,2,2,2,2,0,0,0,0,3,-0.4270691509597626,-0.9569126592467895,0.012563666015113025,-0.7158702262871026,0.30300979946828693,-0.2052411542668383,4765-OXPPD
0,1,1,1,2,0,2,0,0,0,2,2,2,1,2,-0.4270691509597626,1.4109215627819784,0.36382015391612665,1.3082421401817497,0.4486317313668286,-0.5048162222874589,8311-UEUAB
1,0,0,1,0,1,0,0,0,0,2,0,0,1,2,-0.4270691509597626,-0.8344384753487497,0.5628654970600344,-0.6055201094264638,0.38041436064880274,-0.23650016722444547,1508-DFXCU
0,1,0,1,0,2,1,1,1,1,1,1,2,0,0,-0.4270691509597626,1.6150452026120448,-1.5128930814407175,-0.34645553501714343,-1.455657854155487,-0.510096588899285,3910-MRQOY
1,0,0,1,0,0,0,0,0,2,2,0,0,1,2,-0.4270691509597626,-1.1610362990768557,-0.11121242972143472,-0.8992256223080032,-0.07348303033097511,0.32427586001289793,8313-KTIHG
0,1,1,1,0,0,2,2,2,0,0,0,2,1,1,-0.4270691509597626,0.9618495551558328,-0.11121242972143472,0.47373461856021315,-0.159464639715946,-0.4909167977899869,5181-OABFK
0,0,1,1,0,1,0,0,0,0,2,2,0,1,2,-0.4270691509597626,-1.2835104829748953,0.8271441879569873,-0.9701697323845055,0.82433598479386,3.027120274067248,4273-MBHYA
1,1,0,1,2,1,2,2,2,2,0,0,1,1,2,2.341541171383314,1.5742204746460315,0.9157946349034337,1.9091948251940452,0.9373712582943189,-0.5064888760993217,8752-GHJFU
0,1,0,1,2,1,0,0,0,0,0,2,0,1,2,-0.4270691509597626,-0.46701592365463057,0.731803141240998,-0.20804692288726015,0.7172152504496009,-0.385168258822326,2057-ZBLPD
0,1,1,1,0,2,1,1,1,1,1,1,1,0,3,-0.4270691509597626,0.0228808119375283,-1.4894759822473165,-0.7529491066863492,-1.56294563101198,-0.4322339063896577,1403-LKLIK
1,0,0,1,2,1,2,2,0,0,2,2,0,1,2,-0.4270691509597626,0.26782917973360776,1.3975178183105383,0.7812920742089546,1.298398066854077,-0.46218864269551735,7048-GXDAY
0,0,0,1,2,1,0,0,2,2,2,2,2,0,2,-0.4270691509597626,1.4925710187140049,1.3172306210760207,2.1056929445124672,1.2404025691782006,-0.5035281288355118,7036-TYDEC
1,0,0,1,0,0,2,0,2,0,0,0,0,0,2,-0.4270691509597626,-1.1610362990768557,-0.26342357447854053,-0.9011094865243428,-0.10881387120394317,0.2730329823214641,8388-FYNPZ
1,1,1,1,2,1,0,0,2,0,0,2,1,0,1,-0.4270691509597626,1.2884473788839388,0.8572518869199315,1.485414028951371,0.7779642561480895,-0.4990997177361709,4423-JWZJN
0,1,1,1,0,0,2,0,0,2,0,0,1,0,0,-0.4270691509597626,-0.7936137473827365,-0.3504013714826011,-0.6990262638821849,-0.35357186838274013,-0.2797477130996337,9705-ZJBCG
1,0,0,1,0,2,1,1,1,1,1,1,2,0,1,-0.4270691509597626,0.8393753712577932,-1.509547781555946,-0.5441282990822242,-1.487689145664403,-0.4900331139069083,9814-AOUDH
